user	item1	item2	rating	aspects	liked/disliked-aspects	comment
3	468	5	-1	similar content: Oscar Nominee: Best Picture, imdb top 250, based on a book	genre	nan
3	468	49	-1	similar content: Oscar Nominee: Best Picture, drama, imdb top 250, stereotypes	genre	nan
3	469	128	-1	nan	genre	nan
3	469	129	-1	similar content: stylized, great ending	genre	nan
3	469	130	-1	nan	genre	nan
3	469	5	-1	similar content: stylized	genre	nan
3	469	49	-1	nan	genre	nan
2	569	41	-1	nan	genre	nan
2	569	79	-1	nan	genre	nan
2	569	80	-1	nan	genre	nan
2	569	81	1	similar genre: Science Fiction------similar content: sci-fi	content	nan
2	569	95	-1	nan	genre	nan
2	223	75	-1	nan	genre	nan
2	223	6	-1	similar content: comedy, Disney	content	nan
2	223	103	-1	nan	genre	nan
2	223	108	-1	nan	genre	nan
2	223	93	-1	nan	genre	nan
2	193	6	-1	similar content: adventure, Disney	content	nan
2	193	103	-1	nan	genre	nan
2	193	108	-1	nan	genre	nan
2	193	91	1	similar actor: Tom Hanks------similar content: Tom Hanks, adventure	actor	nan
2	193	93	-1	similar content: torture	content	nan
2	450	96	1	nan	genre	nan
2	450	108	-1	nan	genre	nan
2	450	80	-1	nan	genre	nan
2	450	84	1	nan	genre	nan
2	450	91	1	nan	genre	nan
2	269	96	-1	similar content: fantasy, alternate reality	genre	nan
2	269	6	-1	similar content: romance, fantasy, comedy, quirky	genre	nan
2	269	80	-1	similar content: comedy	content	nan
2	269	41	-1	similar content: touching, comedy	content	nan
2	269	95	-1	similar content: fantasy, quirky	content	nan
8	50	226	1	similar genre: Adventure, Family------similar content: sequel	Genre	nan
8	50	49	1	similar genre: Fantasy, Adventure------similar content: romance, fantasy, racism, war	Genre	nan
8	50	221	1	similar genre: Adventure, Family------similar content: romance, magic, Disney	Genre	nan
8	50	220	1	similar genre: Adventure, Family	Genre	nan
8	50	186	1	similar genre: Adventure	Genre	nan
8	270	11	1	similar content: music	Content	nan
8	270	41	-1	similar genre: Adventure------similar content: funny, talking animals	Genre	nan
8	270	341	-1	similar genre: Adventure	Genre	nan
8	270	219	-1	similar genre: Adventure------similar content: funny, music, adventure, fantasy	Genre	nan
8	270	221	-1	similar genre: Adventure------similar content: music, overrated	Genre	nan
8	95	226	1	similar genre: Comedy, Adventure, Family	Genre	nan
8	95	49	1	similar genre: Fantasy, Adventure------similar content: fantasy, colorful	Genre	nan
8	95	53	-1	similar genre: Fantasy------similar content: fantasy, based on a book	Genre	nan
8	95	186	-1	similar genre: Adventure------similar content: based on a book	Genre	nan
8	95	221	1	similar genre: Adventure, Family	Genre	nan
8	225	9	-1	similar genre: Adventure	Genre	nan
8	225	49	-1	similar genre: Adventure	Genre	nan
8	225	36	1	similar genre: Comedy, Adventure	Genre	nan
8	225	350	-1	similar genre: Adventure, Family	Genre	nan
8	225	191	-1	similar genre: Adventure	Genre	nan
8	229	9	-1	similar genre: Adventure	Genre	nan
8	229	49	1	similar genre: Adventure------similar content: computer animation	Genre	nan
8	229	36	-1	similar genre: Comedy, Adventure	Genre	nan
8	229	350	-1	similar genre: Adventure, Family	Genre	nan
8	229	191	-1	similar genre: Adventure	Genre	nan
20	191	99	-1	similar content: visually appealing	content	nan
20	191	70	-1	nan	content	nan
20	191	681	-1	similar content: visually appealing, funny	content	nan
20	191	108	1	similar genre: Science Fiction, Adventure------similar content: funny, sci-fi	content	nan
20	191	23	-1	nan	content	nan
20	713	73	1	similar genre: Science Fiction------similar content: predictable, sci-fi	genre	nan
20	713	177	1	similar genre: Thriller------similar content: predictable	genre	nan
20	713	340	-1	nan	content	nan
20	713	406	1	similar genre: Science Fiction	genre	nan
20	713	408	1	similar genre: Science Fiction------similar content: sci-fi	genre	nan
20	331	99	-1	nan	content	nan
20	331	70	1	similar genre: Thriller	genre	nan
20	331	73	-1	nan	content	nan
20	331	177	1	similar genre: Thriller	genre	nan
20	331	408	-1	nan	content	nan
20	332	70	1	nan	genre	nan
20	332	177	1	similar genre: Action	genre	nan
20	332	178	1	similar genre: Action, Science Fiction	genre	nan
20	332	99	-1	similar content: based on a book	content	nan
20	332	120	1	similar genre: Action	genre	nan
20	336	99	-1	nan	content	nan
20	336	70	-1	nan	content	nan
20	336	681	-1	nan	genre	nan
20	336	108	1	similar genre: Science Fiction, Adventure------similar content: sci-fi	genre	nan
20	336	178	1	similar genre: Action, Science Fiction------similar content: bad science, superhero, technology, sci-fi, action	content	nan
18	576	406	-1	nan	content, 18th century	nan
18	576	407	-1	nan	content, 18th century	nan
18	576	559	1	nan	content,	nan
18	576	81	1	nan	content	nan
18	576	191	-1	nan	content	nan
18	194	81	1	nan	content	nan
18	194	407	1	nan	content: science	nan
18	194	499	-1	nan	content	nan
18	194	406	-1	nan	content	nan
18	194	559	1	nan	content:love	nan
18	141	73	1	nan	content	nan
18	141	81	-1	nan	contet	nan
18	141	406	-1	nan	content	nan
18	141	183	1	nan	content	nan
18	141	191	1	nan	genre, comedy	nan
18	336	389	1	nan	content	nan
18	336	269	1	similar genre: Science Fiction------similar content: sci-fi	content	nan
18	336	302	-1	nan	content	nan
18	336	184	1	similar actor: Scarlett Johansson------similar genre: Science Fiction------similar content: sci-fi, Scarlett Johansson	actor, genre, content	nan
18	336	197	1	nan	content	nan
18	337	69	-1	similar genre: Drama	genre	nan
18	337	269	1	similar genre: Drama, Science Fiction	genre	nan
18	337	302	1	similar genre: Drama	genre	nan
18	337	184	-1	similar genre: Drama, Science Fiction------similar content: predictable	content	nan
18	337	197	-1	similar genre: Drama	genre	nan
24	345	771	-1	nan	content	nan
24	345	231	-1	nan	content	nan
24	345	73	1	similar genre: Adventure------similar content: soundtrack, fantasy, plot twist, epic, cinematography	content	nan
24	345	85	1	similar content: plot twist, magic	content	nan
24	345	255	1	similar content: soundtrack	content	nan
24	218	770	-1	similar genre: Comedy	content	nan
24	218	715	1	similar genre: Adventure------similar content: funny, comedy	content	nan
24	218	4	-1	similar genre: Comedy	genre	nan
24	218	627	-1	similar genre: Comedy	content	nan
24	218	308	1	similar genre: Fantasy, Adventure, Family------similar content: fantasy, fairy tale, dragon	genre	nan
24	347	771	-1	nan	content	nan
24	347	100	1	similar genre: Mystery, Adventure------similar content: based on a book	genre	nan
24	347	294	1	similar content: coming of age	content	nan
24	347	231	-1	nan	content	nan
24	347	85	-1	similar content: magic	content	nan
24	348	771	-1	nan	content	nan
24	348	100	1	similar genre: Adventure------similar content: soundtrack, England, adventure, based on a book	genre	nan
24	348	231	-1	nan	content	nan
24	348	85	-1	similar content: magic	content	nan
24	348	375	-1	nan	content	nan
24	742	100	1	similar genre: Adventure------similar content: based on a book	genre	nan
24	742	231	-1	nan	content	nan
24	742	73	1	similar genre: Adventure------similar content: dreamlike, music, fantasy	genre	nan
24	742	85	-1	nan	content	nan
24	742	255	1	similar content: music	content	nan
17	85	268	1	similar actor: Mélanie Laurent------similar genre: Thriller------similar content: twist ending	actor	nan
17	85	45	-1	similar genre: Thriller, Crime	content	nan
17	85	433	-1	similar content: predictable	content	nan
17	85	178	-1	similar content: entertaining	content	nan
17	85	250	1	similar genre: Thriller, Crime------similar content: entertaining, good music, twist ending	genre	nan
17	470	419	1	similar genre: Thriller	genre	nan
17	470	8	1	similar genre: Thriller------similar content: atmospheric, isolation, cinematography, suspense, overrated	content	nan
17	470	178	-1	similar content: atmospheric, classic, mindfuck, cult film, overrated	content	nan
17	470	410	-1	nan	other	fights
17	470	255	1	nan	other	mind related
17	185	419	-1	nan	other	team work
17	185	8	1	similar genre: Drama------similar content: predictable, cinematography, thought-provoking	content	nan
17	185	45	-1	nan	other	team work
17	185	410	-1	similar genre: Drama	genre	nan
17	185	220	-1	nan	other	Thought provoking
17	475	66	1	similar genre: Drama	genre	nan
17	475	107	-1	nan	genre	Bad story buildup
17	475	178	-1	nan	other	Bad story buildup
17	475	341	-1	nan	genre	Cringe
17	475	220	-1	nan	other	Predictable
17	477	66	1	similar genre: Drama	genre	nan
17	477	107	-1	nan	other	Cringe
17	477	178	-1	nan	other	bad story buildup
17	477	341	-1	similar content: small town	content	nan
17	477	220	-1	nan	other	Predictable
21	600	226	-1	nan	genre	didn't find anything similar
21	600	494	1	nan	content	stylized, atmoshperic
21	600	559	1	nan	content	nan
21	600	401	-1	nan	content	nan
21	600	191	1	nan	genre	nan
21	719	128	1	similar genre: Adventure	genre	nan
21	719	75	-1	nan	content	nan
21	719	559	1	similar genre: Adventure------similar content: good soundtrack	genre	nan
21	719	120	1	similar genre: Drama	genre	nan
21	719	479	1	similar genre: Drama, Adventure	genre	nan
21	94	128	-1	nan	genre	nan
21	94	46	1	similar genre: Comedy	genre	nan
21	94	559	1	nan	content	companionship
21	94	314	1	similar content: music	content	nan
21	94	671	1	similar content: drama	content	nan
21	223	128	1	nan	content	nan
21	223	170	1	nan	content	personification
21	223	75	-1	nan	content	nan
21	223	143	1	nan	content	competition
21	223	559	1	nan	content	competition
21	96	260	1	similar content: based on a book	content	nan
21	96	470	1	similar content: based on a book	content	nan
21	96	599	-1	nan	genre, content	nan
21	96	221	1	similar genre: Adventure, Family------similar content: fantasy world, magic, children	genre	nan
21	96	479	1	similar genre: Adventure------similar content: bad acting, great soundtrack, adventure, based on a book	genre	nan
12	190	65	-1	similar genre: Drama, Crime------similar content: gritty, atmospheric, twist ending, based on a book, Oscar Nominee: Best Picture	content	nan
12	190	2	-1	similar genre: Drama------similar content: drama, suspense, twist ending	genre	nan
12	190	9	1	similar content: dark, based on a book	content	nan
12	190	44	1	similar actor: Woody Harrelson------similar genre: Thriller------similar content: Woody Harrelson	content	nan
12	190	85	1	similar actor: Woody Harrelson------similar genre: Thriller, Crime------similar content: Woody Harrelson, plot twist, twist ending	content	nan
12	586	65	1	similar genre: Drama, Crime------similar content: mystery, slow, based on a book, crime, suspense	genre	nan
12	586	69	1	similar genre: Drama, Thriller, Crime------similar content: cinematography, crime	genre	nan
12	586	73	1	similar content: mystery, cinematography, suspense, long	content	nan
12	586	85	-1	similar actor: Mark Ruffalo------similar genre: Thriller, Crime------similar content: Mark Ruffalo	content	nan
12	586	9	-1	similar content: based on a book	genre and content	nan
12	601	65	1	similar genre: Drama, Crime------similar content: gritty, atmospheric, psychology, twist ending, Oscar Nominee: Best Picture	genre	nan
12	601	73	-1	similar actor: Leonardo DiCaprio------similar content: imdb top 250, psychology, twist ending, complicated plot, Oscar Nominee: Best Picture	genre	nan
12	601	44	-1	similar genre: Thriller	genre and content	nan
12	601	85	1	similar genre: Thriller, Crime------similar content: twist ending	genre and content	nan
12	601	9	-1	similar genre: mysterious environment	genre and content	nan
12	602	65	1	similar genre: Drama, Crime------similar content: intelligent, gripping, great acting, crime	content	nan
12	602	2	-1	similar genre: Drama	genre	nan
12	602	73	-1	similar content: cinematography, thrilling, thriller	content	nan
12	602	85	-1	similar genre: Thriller, Crime	genre	nan
12	602	9	-1	similar content: dark	content	nan
12	91	9	-1	similar content: based on a book	genre	nan
12	91	253	-1	similar content: based on a book	genre	nan
12	91	119	-1	similar content: based on a book	genre	nan
12	91	120	1	similar genre: Thriller	genre	nan
12	91	125	-1	similar genre:Thriller,mystery	genre	nan
10	733	65	-1	nan	genre	nan
10	733	69	1	similar genre: Thriller	genre	nan
10	733	119	-1	nan	content	nan
10	733	2	1	similar genre: Science Fiction, Adventure------similar content: action, sci-fi	genre	nan
10	733	110	-1	nan	content	nan
10	94	32	1	similar genre: Comedy------similar content: comedy, buddy movie	content	nan
10	94	406	-1	nan	content	nan
10	94	408	-1	nan	content	nan
10	94	409	-1	similar genre: Drama	genre	nan
10	94	283	1	nan	genre	nan
10	223	32	1	similar content: comedy	content	nan
10	223	103	-1	nan	content	nan
10	223	408	-1	nan	genre	nan
10	223	409	-1	similar content: monster	content	nan
10	223	284	1	similar content: comedy	content	nan
10	226	103	-1	nan	content	nan
10	226	284	1	similar genre: Comedy, Adventure	genre	nan
10	226	409	-1	similar content: franchise	content	nan
10	226	410	1	similar genre: Adventure, Family	genre	nan
10	226	106	1	similar genre: Comedy	genre	nan
10	739	69	1	similar genre: Thriller	genre	nan
10	739	65	-1	similar content: existentialism, thought-provoking	content	nan
10	739	119	1	nan	content	nan
10	739	2	1	similar genre: Science Fiction, Adventure------similar content: dystopia, sci-fi, post-apocalyptic, future, thought-provoking	genre	nan
10	739	49	1	similar genre: Action, Science Fiction, Adventure------similar content: action, technology, thought-provoking, visually stunning, sci-fi	genre	nan
16	198	2	-1	similar genre: Drama------similar content: epic	content	nan
16	198	519	-1	nan	genre	nan
16	198	73	-1	similar actor: Ken Watanabe------similar genre: Action------similar content: Ken Watanabe, intense, epic	content	nan
16	198	11	-1	similar genre: Drama------similar content: epic, historical	genre	nan
16	198	221	-1	nan	genre	nan
16	199	2	-1	similar genre: Drama------similar content: soundtrack	genre	nan
16	199	519	-1	similar content: soundtrack	genre	nan
16	199	73	-1	similar genre: Action------similar content: soundtrack	genre	nan
16	199	11	-1	similar genre: Drama	genre	nan
16	199	221	-1	nan	genre	nan
16	72	584	1	similar genre: Drama------similar content: Oscar Nominee: Best Picture, racism	content	nan
16	72	11	-1	similar genre: Drama------similar content: Oscar Nominee: Best Picture, drama, sentimental, long	genre	nan
16	72	588	-1	similar genre: Drama	genre	nan
16	72	177	-1	similar genre: Drama, Crime------similar content: long	content	nan
16	72	323	-1	similar genre: Drama------similar content: Oscar Nominee: Best Picture, cinematography	content	nan
16	74	519	-1	similar content: action, based on a book	genre	nan
