user	item	timestamp	label	aspects	liked/disliked-aspects	comment
15	371	-2-	3	director: Bryan Singer------actor: Stephen Baldwin, Kevin Spacey, Gabriel Byrne, Chazz Palminteri, Kevin Pollak------genre: Drama, Crime, Thriller------content: twist ending, Kevin Spacey, suspense, complicated, mindfuck	genre, content	popular, con, plot twist, exaggerated, funny
15	628	-2-	2	director: Damon Santostefano------actor: Selena Gomez, Drew Seeley, Jane Lynch, Katharine Isabelle, Emily Perkins------genre: Music, Comedy------content: cinderella, high school	actor	nan
15	119	-2-	5	director: Francis Ford Coppola------actor: Marlon Brando, Al Pacino, James Caan, Richard S. Castellano, Robert Duvall------genre: Drama, Crime------content: mafia, classic, Al Pacino, organized crime, great acting	nan	genre,content,actor
15	508	-2-	4	director: Damien Chazelle------actor: Miles Teller, J.K. Simmons, Paul Reiser, Melissa Benoist, Austin Stowell------genre: Drama, Music------content: music, tense, good acting, jazz, psychological	genre,content,actor	original, good pace, music
15	254	-2-	2	director: Sam Mendes------actor: Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley, Mena Suvari------genre: Drama------content: dark comedy, thought-provoking, social commentary, Kevin Spacey, surrealism	actor	nan
19	235	-2-	4	director: Andy Muschietti------actor: Sophia Lillis, Wyatt Oleff, Bill Skarsgård, Jaeden Martell, Jeremy Ray Taylor------genre: Horror------content: horror, Stephen King, good adaptation, coming of age, creepy	genre	Horror
19	495	-2-	5	director: Shane Black------actor: Robert Downey Jr., Gwyneth Paltrow, Guy Pearce, Don Cheadle, Rebecca Hall------genre: Action, Adventure, Science Fiction------content: Robert Downey Jr., superhero, Marvel, action, robots	genre	Superhero
19	373	-2-	4	director: James Wan------actor: Patrick Wilson, Rose Byrne, Ty Simpkins, Lin Shaye, Leigh Whannell------genre: Horror, Thriller------content: supernatural, ghosts, scary, demons, cliche	genre	Horror, thriller
19	758	-2-	5	director: Michael Apted------actor: Georgie Henley, Skandar Keynes, Ben Barnes, Will Poulter, Gary Sweet------genre: Adventure, Family, Fantasy------content: magic, based on a book, narnia, alternate reality, dragons	genre	nan
19	319	-2-	5	director: David Yates------actor: Eddie Redmayne, Katherine Waterston, Dan Fogler, Alison Sudol, Colin Farrell------genre: Adventure, Family, Fantasy------content: magic, Magical creatures, fantasy, Eddie Redmayne, wizard	genre	nan
19	380	-2-	4	director: Mike Flanagan------actor: Kate Siegel, John Gallagher Jr., Samantha Sloyan, Michael Trucco, Emilia Graves------genre: Horror, Thriller------content: suspense, clever, horror, thriller, deafness	genre	horror
19	789	-2-	5	director: Francis Lawrence------actor: Will Smith, Alice Braga, Charlie Tahan, Dash Mihok, Salli Richardson-Whitfield------genre: Drama, Horror, Action, Thriller, Science Fiction------content: post-apocalyptic, zombies, alone in the world, Will Smith, survival	genre	nan
1	483	-2-	3	director: Tony Scott------actor: Denzel Washington, Paula Patton, Val Kilmer, Jim Caviezel, Adam Goldberg------genre: Action, Thriller, Science Fiction------content: time travel, Denzel Washington, paradox, implausible plot elements, terrorism	genre	nan
1	238	-2-	3	director: Roland Emmerich------actor: Dennis Quaid, Jake Gyllenhaal, Emmy Rossum, Dash Mihok, Jay O. Sanders------genre: Action, Adventure, Science Fiction, Thriller------content: apocalypse, natural disaster, Post apocalyptic, catastrophe, sci-fi	genre	nan
1	757	-2-	3	director: Joe Johnston, Lasse Hallström------actor: Keira Knightley, Mackenzie Foy, Eugenio Derbez, Matthew Macfadyen, Richard E. Grant------genre: Fantasy, Adventure, Family------content: visually appealing, Keira Knightley, Disney, simple	genre	nan
1	758	-2-	5	director: Michael Apted------actor: Georgie Henley, Skandar Keynes, Ben Barnes, Will Poulter, Gary Sweet------genre: Adventure, Family, Fantasy------content: magic, based on a book, narnia, alternate reality, dragons	director, actor, genre, content	nan
1	123	-2-	4	director: Dominic Sena------actor: Nicolas Cage, Ron Perlman, Ulrich Thomsen, Christopher Lee, Fernanda Dorogi------genre: Adventure, Fantasy, Action------content: predictable, witch, knights, demons, plague	genre, content	nan
1	380	-2-	2	director: Mike Flanagan------actor: Kate Siegel, John Gallagher Jr., Samantha Sloyan, Michael Trucco, Emilia Graves------genre: Horror, Thriller------content: suspense, clever, horror, thriller, deafness	genre, content	nan
1	618	-2-	4	director: Daniel Barnz------actor: Alex Pettyfer, Vanessa Hudgens, Mary-Kate Olsen, LisaGay Hamilton, Neil Patrick Harris------genre: Drama, Fantasy, Romance------content: Beauty and the Beast	genre, content, actor	nan
9	744	-2-	3	director: Jay Roach------actor: Ben Stiller, Robert De Niro, Teri Polo, Blythe Danner, Owen Wilson------genre: Comedy, Romance------content: comedy, Ben Stiller, Robert De Niro, funny moments, Owen Wilson	content	hillarious
9	626	-2-	3	director: Lone Scherfig------actor: Anne Hathaway, Jim Sturgess, Tom Mison, Jodie Whittaker, Rafe Spall------genre: Drama, Romance------content: Anne Hathaway, romance, emotional, friendship, slice of life	actor	Anne Hathaway
9	787	-2-	1	director: Brett Haley------actor: Elle Fanning, Justice Smith, Alexandra Shipp, Kelli O'Hara, Lamar Johnson------genre: Drama, Romance------content: romance, mental illness, mental health, suicide	contet	emotional
9	630	-2-	3	director: Simon Langton------actor: Jennifer Ehle, Colin Firth, Susannah Harker, Julia Sawalha, Alison Steadman------genre: Drama, Romance------content: Colin Firth, author:Jane Austen, period drama, romantic, England	content	classic
9	631	-2-	3	director: William Wyler------actor: Gregory Peck, Audrey Hepburn, Eddie Albert, Hartley Power, Harcourt Williams------genre: Comedy, Romance, Drama------content: Audrey Hepburn, Gregory Peck, classic, Rome, black and white	content	classic, higher imdb
9	762	-2-	3	director: Richard Curtis------actor: Adam Godley, Hugh Grant, Heike Makatsch, Alan Rickman, Colin Firth------genre: Comedy, Romance, Drama------content: multiple storylines, British, Romance, Keira Knightley, romance	conttent	nan
9	767	-2-	3	director: Jason Moore------actor: Anna Kendrick, Skylar Astin, Brittany Snow, Anna Camp, Rebel Wilson------genre: Comedy, Music, Romance------content: music, Anna Kendrick, predictable, college, acapella	content	nan
11	239	-2-	1	director: Stephen Sommers------actor: Brendan Fraser, Rachel Weisz, John Hannah, Oded Fehr, Arnold Vosloo------genre: Adventure, Action, Fantasy------content: archaeology, treasure, Brendan Fraser, adventure, mummy	genre	I strongly dislike horror movie
11	754	-2-	3	director: Tim Burton------actor: Eva Green, Asa Butterfield, Samuel L. Jackson, Judi Dench, Rupert Everett------genre: Drama, Fantasy, Adventure, Family------content: Tim Burton, based on a book, fantasy, visually appealing, Eva Green	content	I like to some extent fantasy movies
11	759	-2-	4	director: Andrew Adamson------actor: Ben Barnes, Georgie Henley, Skandar Keynes, William Moseley, Anna Popplewell------genre: Adventure, Family, Fantasy------content: fantasy, narnia, based on a book, C.S. Lewis, not true to the book	content	nan
11	120	-2-	2	director: Christopher Nolan------actor: Christian Bale, Heath Ledger, Michael Caine, Gary Oldman, Aaron Eckhart------genre: Drama, Action, Crime, Thriller------content: Heath Ledger, Batman, dark, superhero, Christian Bale	director	I dont like too much Christopher Nolan
11	761	-2-	3	director: Thor Freudenthal------actor: Logan Lerman, Brandon T. Jackson, Alexandra Daddario, Douglas Smith, Leven Rambin------genre: Adventure, Family, Fantasy------content: Greek mythology, fantasy, based on a book, visually appealing, monsters	genre	nan
11	508	-2-	4	director: Damien Chazelle------actor: Miles Teller, J.K. Simmons, Paul Reiser, Melissa Benoist, Austin Stowell------genre: Drama, Music------content: music, tense, good acting, jazz, psychological	content	nan
11	254	-2-	4	director: Sam Mendes------actor: Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley, Mena Suvari------genre: Drama------content: dark comedy, thought-provoking, social commentary, Kevin Spacey, surrealism	content	I like comedy
7	111	-2-	4	director: Peter Weir------actor: Jim Carrey, Laura Linney, Noah Emmerich, Natascha McElhone, Ed Harris------genre: Comedy, Drama------content: social commentary, dark comedy, Jim Carrey, dystopia, alternate reality	content	nan
7	371	-2-	5	director: Bryan Singer------actor: Stephen Baldwin, Kevin Spacey, Gabriel Byrne, Chazz Palminteri, Kevin Pollak------genre: Drama, Crime, Thriller------content: twist ending, Kevin Spacey, suspense, complicated, mindfuck	content	nan
7	119	-2-	5	director: Francis Ford Coppola------actor: Marlon Brando, Al Pacino, James Caan, Richard S. Castellano, Robert Duvall------genre: Drama, Crime------content: mafia, classic, Al Pacino, organized crime, great acting	content	nan
7	248	-2-	4	director: Martin Brest------actor: Al Pacino, Chris O'Donnell, James Rebhorn, Gabrielle Anwar, Philip Seymour Hoffman------genre: Drama------content: Al Pacino, great acting, Oscar (Best Actor), blindness, atmospheric	content	nan
7	251	-2-	5	director: Adam Elliot------actor: Toni Collette, Philip Seymour Hoffman, Eric Bana, Barry Humphries, Bethany Whitmore------genre: Animation, Comedy, Drama------content: touching, friendship, mental illness, dark comedy, animation	genre	nan
7	252	-2-	5	director: Taika Waititi------actor: Roman Griffin Davis, Thomasin McKenzie, Scarlett Johansson, Taika Waititi, Sam Rockwell------genre: Comedy, War, Drama------content: dark humor, satire, comedy, clever, World War II	content	nan
7	125	-2-	4	director: Francis Ford Coppola------actor: Al Pacino, Robert Duvall, Diane Keaton, Robert De Niro, John Cazale------genre: Drama, Crime------content: mafia, Al Pacino, organized crime, Robert De Niro, great acting	content	nan
3	96	-2-	3	director: Andrew Adamson------actor: Georgie Henley, Skandar Keynes, William Moseley, Anna Popplewell, Tilda Swinton------genre: Adventure, Family, Fantasy------content: fantasy, fantasy world, Christianity, adventure, magic	content	nan
3	273	-2-	2	director: Martin McDonagh------actor: Woody Harrelson, Frances McDormand, Sam Rockwell, John Hawkes, Abbie Cornish------genre: Crime, Drama------content: black humor, black comedy, Frances McDormand, social commentary, Sam Rockwell	content	nan
3	371	-2-	2	director: Bryan Singer------actor: Stephen Baldwin, Kevin Spacey, Gabriel Byrne, Chazz Palminteri, Kevin Pollak------genre: Drama, Crime, Thriller------content: twist ending, Kevin Spacey, suspense, complicated, mindfuck	content	nan
3	758	-2-	2	director: Michael Apted------actor: Georgie Henley, Skandar Keynes, Ben Barnes, Will Poulter, Gary Sweet------genre: Adventure, Family, Fantasy------content: magic, based on a book, narnia, alternate reality, dragons	content	nan
3	248	-2-	1	director: Martin Brest------actor: Al Pacino, Chris O'Donnell, James Rebhorn, Gabrielle Anwar, Philip Seymour Hoffman------genre: Drama------content: Al Pacino, great acting, Oscar (Best Actor), blindness, atmospheric	genre	nan
3	508	-2-	4	director: Damien Chazelle------actor: Miles Teller, J.K. Simmons, Paul Reiser, Melissa Benoist, Austin Stowell------genre: Drama, Music------content: music, tense, good acting, jazz, psychological	content	nan
3	85	-2-	2	director: Louis Leterrier------actor: Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Mélanie Laurent, Isla Fisher------genre: Thriller, Crime------content: illusions, surprise ending, magic, deception, entertaining	genre	nan
2	607	-2-	5	director: Louis Leterrier------actor: Jason Statham, Alessandro Gassman, Amber Valletta, Kate Nauta, Matthew Modine------genre: Action, Thriller, Crime------content: Jason Statham, cars, car chase, violence, action	actor	nan
2	743	-2-	5	director: Chris Sanders, Dean DeBlois------actor: Chris Sanders, Daveigh Chase, Tia Carrere, David Ogden Stiers, Kevin McDonald------genre: Animation, Family------content: Disney, aliens, family, Hawaii, animation	genre	nan
2	111	-2-	2	director: Peter Weir------actor: Jim Carrey, Laura Linney, Noah Emmerich, Natascha McElhone, Ed Harris------genre: Comedy, Drama------content: social commentary, dark comedy, Jim Carrey, dystopia, alternate reality	content	nan
2	296	-2-	5	director: Roger Allers, Rob Minkoff------actor: Matthew Broderick, James Earl Jones, Jeremy Irons, Rowan Atkinson, Niketa Calame------genre: Family, Animation, Drama------content: Disney, animation, coming of age, musical, soundtrack	director	nan
2	371	-2-	4	director: Bryan Singer------actor: Stephen Baldwin, Kevin Spacey, Gabriel Byrne, Chazz Palminteri, Kevin Pollak------genre: Drama, Crime, Thriller------content: twist ending, Kevin Spacey, suspense, complicated, mindfuck	director	nan
2	119	-2-	5	director: Francis Ford Coppola------actor: Marlon Brando, Al Pacino, James Caan, Richard S. Castellano, Robert Duvall------genre: Drama, Crime------content: mafia, classic, Al Pacino, organized crime, great acting	genre	nan
2	251	-2-	4	director: Adam Elliot------actor: Toni Collette, Philip Seymour Hoffman, Eric Bana, Barry Humphries, Bethany Whitmore------genre: Animation, Comedy, Drama------content: touching, friendship, mental illness, dark comedy, animation	genre	nan
8	754	-2-	3	director: Tim Burton------actor: Eva Green, Asa Butterfield, Samuel L. Jackson, Judi Dench, Rupert Everett------genre: Drama, Fantasy, Adventure, Family------content: Tim Burton, based on a book, fantasy, visually appealing, Eva Green	Genre	nan
8	499	-2-	3	director: Joss Whedon------actor: Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth, Scarlett Johansson------genre: Action, Adventure, Science Fiction------content: superhero, Marvel, artificial intelligence, action, comic book	Actor	nan
8	757	-2-	1	director: Joe Johnston, Lasse Hallström------actor: Keira Knightley, Mackenzie Foy, Eugenio Derbez, Matthew Macfadyen, Richard E. Grant------genre: Fantasy, Adventure, Family------content: visually appealing, Keira Knightley, Disney, simple	Director	nan
8	759	-2-	4	director: Andrew Adamson------actor: Ben Barnes, Georgie Henley, Skandar Keynes, William Moseley, Anna Popplewell------genre: Adventure, Family, Fantasy------content: fantasy, narnia, based on a book, C.S. Lewis, not true to the book	Genre	nan
8	760	-2-	2	director: Chris Columbus------actor: Logan Lerman, Brandon T. Jackson, Alexandra Daddario, Jake Abel, Pierce Brosnan------genre: Adventure, Fantasy, Family------content: Greek mythology, fantasy, gods, childish, based on a book	Genre	nan
8	761	-2-	2	director: Thor Freudenthal------actor: Logan Lerman, Brandon T. Jackson, Alexandra Daddario, Douglas Smith, Leven Rambin------genre: Adventure, Family, Fantasy------content: Greek mythology, fantasy, based on a book, visually appealing, monsters	Genre	nan
8	123	-2-	1	director: Dominic Sena------actor: Nicolas Cage, Ron Perlman, Ulrich Thomsen, Christopher Lee, Fernanda Dorogi------genre: Adventure, Fantasy, Action------content: predictable, witch, knights, demons, plague	Actor	nan
20	235	-2-	3	director: Andy Muschietti------actor: Sophia Lillis, Wyatt Oleff, Bill Skarsgård, Jaeden Martell, Jeremy Ray Taylor------genre: Horror------content: horror, Stephen King, good adaptation, coming of age, creepy	genre	nan
20	237	-2-	3	director: Luc Besson------actor: Scarlett Johansson, Morgan Freeman, Choi Min-sik, Amr Waked, Julian Rhind-Tutt------genre: Action, Science Fiction------content: dumb science, Scarlett Johansson, bad science, strong female lead, drugs	actor	nan
